DATE (MM/DD/YYYY),HOUR-MST,Avg Global LI-200 [W/m^2],Avg Cabin Temp [deg F],Avg Lower Temp [deg F],Avg Relative Humidity [%],Avg CR10X Battery [VDC]
1/17/2018,5,-0.0206,40.0275,58.5725,18.4042,12.3992
1/17/2018,6,-0.0198,39.5692,58.3875,16.9267,12.3742
1/17/2018,7,0.0032,39.1233,58.2525,15.9283,12.3533
1/17/2018,8,6.7329,38.7308,58.0767,18.9325,12.3500
1/17/2018,9,139.9958,38.4292,57.9408,17.9592,12.6083
1/17/2018,10,366.4750,39.0408,57.8075,16.8108,13.3167
1/17/2018,11,492.8417,40.1492,57.8142,16.7575,13.3217
1/17/2018,12,559.2750,41.3725,57.9008,17.9483,13.4233
1/17/2018,13,566.0667,43.4075,58.0475,15.7283,13.4283
1/17/2018,14,512.3500,45.4325,58.2375,15.4717,13.2700
1/17/2018,15,402.7250,47.0825,58.4667,14.8908,12.9575
1/17/2018,16,251.0083,48.5908,58.8683,15.4250,12.8492
1/17/2018,17,76.6417,49.3400,59.4267,17.4275,12.7292
1/17/2018,18,1.1607,48.9725,59.9000,26.8325,12.6367
1/17/2018,19,-0.0270,48.3750,60.1483,33.7117,12.6025
1/17/2018,20,-0.0250,47.6725,60.3342,37.0942,12.5858
1/17/2018,21,-0.0229,47.0675,60.4183,40.0033,12.5658
1/17/2018,22,-0.0238,46.4975,60.4283,41.3092,12.5500
1/17/2018,23,-0.0198,45.9458,60.4433,44.0267,12.5308
1/18/2018,0,-0.0218,45.3925,60.4058,46.1392,12.5108
1/18/2018,1,-0.0259,44.7958,60.3650,45.6542,12.4867
1/18/2018,2,-0.0247,44.2667,60.2458,44.5133,12.4708
1/18/2018,3,-0.0246,43.8192,60.1492,46.6367,12.4458
1/18/2018,4,-0.0203,43.4242,60.0450,48.4125,12.4242
1/18/2018,5,-0.0202,42.9958,59.8967,48.9858,12.3950
1/18/2018,6,-0.0186,42.5700,59.7075,43.5125,12.3708
1/18/2018,7,0.0047,42.1367,59.5400,36.6325,12.3508
1/18/2018,8,17.0593,41.7700,59.4025,37.0325,12.3617
1/18/2018,9,115.6358,41.5208,59.2600,33.3967,12.8108
1/18/2018,10,294.2750,41.8850,59.1300,27.0358,13.4008
1/18/2018,11,457.8250,42.8733,59.0242,18.8425,13.4092
1/18/2018,12,374.2667,43.8892,59.0717,17.0650,13.4108
1/18/2018,13,460.1667,45.1292,59.1008,18.0733,13.4150
1/18/2018,14,508.9500,47.0575,59.1600,18.0692,13.3542
1/18/2018,15,397.1750,48.8700,59.3100,18.3517,13.0025
1/18/2018,16,233.0667,50.4092,59.8100,18.3517,12.8700
1/18/2018,17,62.3000,50.9358,60.2883,19.7292,12.7250
1/18/2018,18,0.6913,50.5283,60.6033,24.7842,12.6342
1/18/2018,19,-0.0248,50.0792,60.8075,28.2017,12.6042
1/18/2018,20,-0.0224,49.5075,60.9500,29.3917,12.5875
1/18/2018,21,-0.0211,48.9792,61.0950,29.5933,12.5725
1/18/2018,22,-0.0213,48.5300,61.0883,28.2592,12.5583
1/18/2018,23,-0.0208,48.1358,61.0983,28.0933,12.5392
1/19/2018,0,-0.0210,47.7575,61.0975,29.0767,12.5225
1/19/2018,1,-0.0240,47.3450,61.0475,28.6833,12.5008
1/19/2018,2,-0.0216,46.9333,60.9733,29.7125,12.4858
1/19/2018,3,-0.0241,46.5767,60.9308,30.2092,12.4683
1/19/2018,4,-0.0252,46.2508,60.8583,32.6083,12.4517
1/19/2018,5,-0.0222,45.9925,60.7833,34.4633,12.4258
1/19/2018,6,-0.0206,45.7492,60.6925,37.0175,12.4042
1/19/2018,7,-0.0096,45.4442,60.6125,38.1750,12.3783
1/19/2018,8,11.9064,45.1917,60.4692,40.7267,12.3633
1/19/2018,9,111.3383,44.9633,60.3650,38.6625,12.7642
1/19/2018,10,317.7000,45.4267,60.2383,29.6592,13.3850
1/19/2018,11,415.6583,46.4325,60.1925,23.9633,13.3917
1/19/2018,12,491.5833,47.4867,60.1767,21.0608,13.3992
1/19/2018,13,546.8917,49.2233,60.2342,19.2767,13.3992
1/19/2018,14,432.4167,50.8750,60.3767,18.3425,13.4000
1/19/2018,15,380.8083,52.2767,60.6292,17.4883,13.2542
1/19/2018,16,250.7500,53.4950,60.9708,17.4775,13.0150
1/19/2018,17,84.1992,54.1367,61.3067,17.5767,12.8025
1/19/2018,18,1.9406,53.9392,61.7208,21.5042,12.6550
1/19/2018,19,-0.0253,53.3858,62.0317,24.9692,12.6175
1/19/2018,20,-0.0263,52.7425,62.1875,27.4442,12.5975
1/19/2018,21,-0.0261,52.1950,62.2825,27.6567,12.5825
1/19/2018,22,-0.0243,51.6542,62.3042,29.1200,12.5692
1/19/2018,23,-0.0233,51.1967,62.2750,31.9292,12.5533
1/20/2018,0,-0.0196,50.7775,62.2317,33.3067,12.5400
1/20/2018,1,-0.0227,50.3383,62.1167,35.4442,12.5217
1/20/2018,2,-0.0182,49.8817,62.0142,37.1642,12.5050
1/20/2018,3,-0.0178,49.4292,61.9117,40.3100,12.4842
1/20/2018,4,-0.0186,48.9150,61.8083,42.2042,12.4708
1/20/2018,5,-0.0187,48.4300,61.6667,44.0692,12.4533
1/20/2018,6,-0.0153,47.9175,61.5275,45.8525,12.4358
1/20/2018,7,0.0113,47.4383,61.4042,46.0450,12.4108
1/20/2018,8,6.9234,46.9675,61.2483,46.9750,12.3933
1/20/2018,9,156.8500,46.5883,61.1192,45.7225,12.6900
1/20/2018,10,295.7250,47.0483,60.9542,36.6325,13.3733
1/20/2018,11,395.8833,47.6600,60.8667,32.7392,13.3825
1/20/2018,12,472.1917,48.6192,60.8242,29.3975,13.3858
1/20/2018,13,549.8750,49.9100,60.8533,27.4825,13.3900
1/20/2018,14,523.6250,51.4208,60.9525,26.4892,13.3867
1/20/2018,15,312.1583,52.3533,61.1433,26.6675,13.3908
1/20/2018,16,129.9750,52.5300,61.3392,28.5275,13.2283
1/20/2018,17,36.1483,52.3225,61.5575,29.4200,12.8183
1/20/2018,18,2.4752,52.0167,61.6650,32.2542,12.6542
1/20/2018,19,-0.0270,51.7625,61.7783,33.6242,12.6158
1/20/2018,20,-0.0275,51.4408,61.9258,36.0817,12.5967
1/20/2018,21,-0.0281,51.0458,61.9233,38.5233,12.5808
1/20/2018,22,-0.0243,50.6908,61.8925,39.9758,12.5675
1/20/2018,23,-0.0233,50.4492,61.8592,55.3617,12.5525
1/21/2018,0,-0.0197,50.2083,61.8158,57.0317,12.5392
1/21/2018,1,-0.0220,49.8642,61.7467,57.3092,12.5208
1/21/2018,2,-0.0187,49.5717,61.6567,59.9667,12.5058
1/21/2018,3,-0.0216,49.2975,61.5617,62.5092,12.4875
1/21/2018,4,-0.0168,49.0092,61.4317,72.7333,12.4708
1/21/2018,5,-0.0190,48.5983,61.3442,72.0608,12.4533
1/21/2018,6,-0.0151,48.2200,61.2400,63.9533,12.4367
1/21/2018,7,-0.0068,47.7342,61.0617,58.4058,12.4183
1/21/2018,8,4.4307,47.2617,60.8375,58.1767,12.3983
1/21/2018,9,31.7408,46.9417,60.5958,54.1608,12.3942
1/21/2018,10,65.5508,46.5750,60.4075,53.8067,12.4558
1/21/2018,11,82.7500,46.2717,60.2225,54.7700,12.5125
1/21/2018,12,109.8083,45.9792,60.0433,55.4942,12.5600
1/21/2018,13,156.1167,45.8225,59.9842,52.7042,12.7042
1/21/2018,14,226.3917,45.7667,59.8992,47.4917,12.9492
1/21/2018,15,216.2417,45.8050,59.8500,45.7317,13.0825
1/21/2018,16,132.6250,45.6867,59.8175,45.8608,13.0083
1/21/2018,17,44.4017,45.5242,59.7658,48.5317,12.7950
1/21/2018,18,1.7617,45.2742,59.6983,53.1492,12.6158
1/21/2018,19,-0.0213,44.8983,59.5558,55.8658,12.5492
1/21/2018,20,-0.0173,44.4542,59.3683,51.9142,12.4867
1/21/2018,21,-0.0160,43.9608,59.1783,48.4917,12.4175
1/21/2018,22,-0.0143,43.4725,58.9867,44.7892,12.3708
1/21/2018,23,-0.0187,42.9825,58.8617,47.2933,12.3492
1/22/2018,0,-0.0146,42.4358,58.5558,46.2883,12.3433
1/22/2018,1,-0.0156,41.8875,58.3925,44.6767,12.3325
1/22/2018,2,-0.0152,41.2850,58.1067,42.6900,12.3300
1/22/2018,3,-0.0149,40.6950,57.9000,42.5458,12.3275
1/22/2018,4,-0.0188,40.1792,57.7500,41.1067,12.3200
1/22/2018,5,-0.0174,39.6167,57.5158,42.4250,12.3150
1/22/2018,6,-0.0129,39.0308,57.2008,39.8975,12.3100
1/22/2018,7,0.0158,38.4908,56.9083,41.4475,12.3092
1/22/2018,8,9.8139,38.0267,56.7900,39.5800,12.3150
1/22/2018,9,164.3717,37.6625,56.6958,37.6792,12.7367
1/22/2018,10,370.5167,38.1833,56.5133,31.0842,13.3767
1/22/2018,11,501.4583,39.1075,56.4867,28.7483,13.3908
1/22/2018,12,575.1500,40.1717,56.5225,27.4858,13.4275
1/22/2018,13,585.8667,41.7483,56.5883,26.7783,13.4300
1/22/2018,14,534.4583,43.1883,56.6850,22.1825,13.4333
1/22/2018,15,425.2917,44.0942,56.9417,20.6450,13.4408
1/22/2018,16,274.9000,44.8292,57.2075,23.9550,13.4033
1/22/2018,17,100.0483,45.2617,57.6425,20.1800,13.1608
1/22/2018,18,2.1569,44.7058,57.9600,24.4908,12.7608
1/22/2018,19,-0.0207,44.0008,58.2058,29.3483,12.6542
1/22/2018,20,-0.0201,43.3658,58.2125,31.0383,12.6225
1/22/2018,21,-0.0236,42.7300,58.2358,34.0883,12.6000
1/22/2018,22,-0.0198,42.0917,58.0625,36.1125,12.5858
1/22/2018,23,-0.0245,41.4092,57.8942,38.4850,12.5700
1/23/2018,0,-0.0176,40.7767,57.7867,45.4183,12.5558
1/23/2018,1,-0.0194,40.2800,57.6492,43.9233,12.5392
1/23/2018,2,-0.0186,39.9200,57.5217,43.2208,12.5275
1/23/2018,3,-0.0184,39.5192,57.3342,44.2850,12.5133
1/23/2018,4,-0.0218,39.1575,57.1250,44.0867,12.5017
1/23/2018,5,-0.0168,38.8333,57.0383,44.0125,12.4825
1/23/2018,6,-0.0137,38.4900,56.8925,42.9858,12.4758
1/23/2018,7,0.0268,38.1158,56.7508,41.9133,12.4617
1/23/2018,8,8.9663,37.8392,56.6067,41.8217,12.4533
1/23/2018,9,175.5667,37.6108,56.4392,40.0125,12.8417
1/23/2018,10,379.9083,38.3158,56.3383,31.6200,13.4092
1/23/2018,11,506.5083,39.3200,56.1683,31.6350,13.4333
1/23/2018,12,578.2500,40.2467,56.3425,29.3275,13.4400
1/23/2018,13,587.8000,41.9117,56.4808,26.7283,13.4458
1/23/2018,14,534.9500,43.6242,56.6733,27.0458,13.4500
1/23/2018,15,425.7333,44.9050,56.8775,25.3033,13.4533
1/23/2018,16,270.7500,45.8475,57.1475,25.2833,13.3958
1/23/2018,17,95.4442,46.2767,57.4975,25.0375,13.0825
1/23/2018,18,2.7810,45.7317,57.8683,29.3975,12.7358
1/23/2018,19,-0.0252,44.9300,58.1258,33.6800,12.6358
1/23/2018,20,-0.0206,44.3417,58.3708,37.1625,12.6083
1/23/2018,21,-0.0255,43.6633,58.4133,39.7850,12.5875
1/23/2018,22,-0.0255,43.0458,58.3325,44.2150,12.5742
1/23/2018,23,-0.0196,42.4292,58.2017,44.8967,12.5558
1/24/2018,0,-0.0224,41.7450,58.0650,40.3142,12.5450
1/24/2018,1,-0.0157,41.1133,57.9392,38.7808,12.5300
1/24/2018,2,-0.0157,40.6158,57.7350,41.8558,12.5150
1/24/2018,3,-0.0145,40.0958,57.5025,40.4167,12.4950
1/24/2018,4,-0.0208,39.5658,57.3550,39.5692,12.4767
1/24/2018,5,-0.0195,39.1142,57.1617,41.3317,12.4575
1/24/2018,6,-0.0221,38.6217,57.0583,38.8658,12.4408
1/24/2018,7,0.0255,38.2008,56.8542,41.7025,12.4233
1/24/2018,8,13.2998,37.8308,56.7367,42.5133,12.4283
1/24/2018,9,80.2550,37.6083,56.6442,43.8550,12.7725
1/24/2018,10,264.1167,38.0283,56.4900,34.1100,13.4358
1/24/2018,11,375.1583,38.9500,56.4808,27.2658,13.4408
1/24/2018,12,605.9000,40.4667,56.5400,27.1525,13.4475
1/24/2018,13,641.7167,42.9825,56.7308,27.9817,13.4500
1/24/2018,14,572.2167,45.3467,56.9242,27.5933,13.4500
1/24/2018,15,437.1417,46.9608,57.1975,23.8067,13.4517
1/24/2018,16,260.4750,48.1900,57.6142,24.5083,13.3058
1/24/2018,17,94.7275,48.8808,58.1717,22.3542,13.0183
1/24/2018,18,3.6916,48.5108,58.6250,27.5617,12.7242
1/24/2018,19,-0.0253,47.7642,58.9108,29.0542,12.6350
1/24/2018,20,-0.0279,47.0483,59.1142,30.7708,12.6100
1/24/2018,21,-0.0284,46.5458,59.2392,31.6558,12.5917
1/24/2018,22,-0.0250,46.0242,59.3233,32.7450,12.5758
1/24/2018,23,-0.0275,45.4575,59.3467,33.3625,12.5633
1/25/2018,0,-0.0224,44.8825,59.3233,32.7350,12.5508
1/25/2018,1,-0.0223,44.3775,59.3067,35.3842,12.5325
1/25/2018,2,-0.0193,43.8842,59.2008,35.2400,12.5158
1/25/2018,3,-0.0201,43.4425,59.0858,34.2200,12.4933
1/25/2018,4,-0.0151,43.0150,58.9750,34.5192,12.4750
1/25/2018,5,-0.0172,42.5308,58.8450,34.1775,12.4500
1/25/2018,6,-0.0177,42.1042,58.6875,36.7917,12.4317
1/25/2018,7,0.0454,41.6783,58.4750,38.3258,12.4117
1/25/2018,8,16.6793,41.2225,58.3392,38.7508,12.4233
1/25/2018,9,121.6433,40.9717,58.2342,37.5883,12.8300
1/25/2018,10,314.5917,41.3267,58.0908,29.5833,13.4208
1/25/2018,11,372.0333,42.3408,58.0200,24.1383,13.4292
1/25/2018,12,393.8833,43.1442,58.0533,23.1042,13.4300
1/25/2018,13,590.5167,44.7442,58.1117,21.6067,13.4300
1/25/2018,14,464.3083,46.6583,58.2975,22.3208,13.4317
1/25/2018,15,366.4250,47.6333,58.4767,20.1508,13.4392
1/25/2018,16,277.9333,48.7817,58.6575,18.5150,13.3917
1/25/2018,17,101.3508,49.5917,59.1017,20.0842,13.0483
1/25/2018,18,1.5731,49.1192,59.3592,20.5967,12.7167
1/25/2018,19,-0.0250,48.4808,59.5508,21.1100,12.6342
1/25/2018,20,-0.0263,47.8742,59.6958,25.3433,12.6092
1/25/2018,21,-0.0256,47.2275,59.7442,28.3200,12.5908
1/25/2018,22,-0.0215,46.5708,59.7767,26.4167,12.5775
1/25/2018,23,-0.0243,46.0133,59.7275,27.8333,12.5633
1/26/2018,0,-0.0200,45.4442,59.6617,30.8908,12.5517
1/26/2018,1,-0.0196,44.9233,59.5292,32.6433,12.5358
1/26/2018,2,-0.0253,44.4508,59.4117,35.2117,12.5183
1/26/2018,3,-0.0209,44.0650,59.2625,39.7442,12.4967
1/26/2018,4,-0.0218,43.7733,59.1092,43.5258,12.4775
1/26/2018,5,-0.0202,43.3750,58.8833,41.5050,12.4508
1/26/2018,6,-0.0252,42.9167,58.6783,39.9883,12.4317
1/26/2018,7,0.0363,42.4567,58.5983,44.3233,12.4108
1/26/2018,8,10.5688,41.9908,58.4192,55.2975,12.3975
1/26/2018,9,43.4217,41.7758,58.2425,58.9992,12.5217
1/26/2018,10,284.9167,42.1558,58.0042,40.4200,13.3983
1/26/2018,11,505.8333,43.0492,57.8792,32.1975,13.4200
1/26/2018,12,588.4750,43.8142,57.9642,30.0825,13.4200
1/26/2018,13,604.6250,45.1383,57.9708,30.0392,13.4258
1/26/2018,14,542.8000,46.4708,58.1050,26.3367,13.4300
1/26/2018,15,477.1583,47.3942,58.2350,26.2733,13.4333
1/26/2018,16,218.1767,47.7317,58.4108,29.9875,13.3425
1/26/2018,17,89.7567,47.6292,58.7267,29.8125,13.0417
1/26/2018,18,2.7811,47.0325,58.9300,33.8708,12.7300
1/26/2018,19,-0.0211,46.2458,58.9492,40.9008,12.6342
1/26/2018,20,-0.0203,45.4500,58.8600,42.5650,12.6083
1/26/2018,21,-0.0212,44.4825,58.7675,37.5467,12.5892
1/26/2018,22,-0.0172,43.5317,58.6425,38.7733,12.5767
1/26/2018,23,-0.0210,42.8425,58.3442,42.0933,12.5617
1/27/2018,0,-0.0209,42.0542,58.0808,41.1325,12.5475
1/27/2018,1,-0.0198,41.2883,57.8250,39.3350,12.5300
1/27/2018,2,-0.0193,40.5850,57.6608,38.5425,12.5125
1/27/2018,3,-0.0163,39.8950,57.4467,39.9833,12.4892
1/27/2018,4,-0.0189,39.2192,57.1883,40.4242,12.4700
1/27/2018,5,-0.0162,38.6200,56.9233,41.2683,12.4450
1/27/2018,6,-0.0158,38.0017,56.6983,37.8583,12.4225
1/27/2018,7,0.0701,37.4025,56.4933,30.3517,12.4000
1/27/2018,8,18.3394,36.9150,56.3283,34.1992,12.4108
1/27/2018,9,192.4983,36.6708,56.0858,33.9058,12.8525
1/27/2018,10,389.4083,37.4058,55.9775,25.1350,13.4417
1/27/2018,11,401.0750,38.5458,55.9183,17.5908,13.4508
1/27/2018,12,634.1583,39.8117,56.0733,15.2475,13.4508
1/27/2018,13,632.9500,41.9542,56.2250,15.6408,13.4592
1/27/2018,14,560.8500,43.9858,56.4325,16.6442,13.4600
1/27/2018,15,456.7750,45.3467,56.5283,21.0008,13.4592
1/27/2018,16,305.9333,46.4008,56.8917,22.7050,13.4558
1/27/2018,17,122.7617,47.0683,57.3692,22.5158,13.2592
1/27/2018,18,2.8672,46.6125,57.8150,27.5292,12.7858
1/27/2018,19,-0.0267,45.8417,58.1325,31.2575,12.6525
1/27/2018,20,-0.0273,45.1908,58.3058,35.0358,12.6192
1/27/2018,21,-0.0218,44.5892,58.3867,35.5583,12.5975
1/27/2018,22,-0.0218,43.9225,58.4225,36.1033,12.5858
1/27/2018,23,-0.0198,43.3908,58.3817,40.3633,12.5717
1/28/2018,0,-0.0205,42.8508,58.3117,44.5267,12.5583
1/28/2018,1,-0.0203,42.3525,58.2142,49.6542,12.5408
1/28/2018,2,-0.0192,41.8742,58.0758,48.4358,12.5258
1/28/2018,3,-0.0222,41.3975,57.8950,44.6192,12.5058
1/28/2018,4,-0.0200,40.9992,57.7100,41.8858,12.4858
1/28/2018,5,-0.0172,40.7375,57.6375,41.8158,12.4592
1/28/2018,6,-0.0191,40.3375,57.3383,43.3425,12.4383
1/28/2018,7,0.0609,39.9733,57.3175,44.6633,12.4100
1/28/2018,8,10.5672,39.9108,57.3267,43.3267,12.3983
1/28/2018,9,66.9533,39.7692,57.2325,42.9092,12.6483
1/28/2018,10,367.8667,40.3450,57.1667,37.0467,13.4258
1/28/2018,11,497.5167,41.5475,57.1442,31.8858,13.4400
1/28/2018,12,608.2083,42.9267,57.2333,30.9917,13.4400
1/28/2018,13,627.1333,44.8900,57.3717,29.8842,13.4400
1/28/2018,14,533.1000,46.5533,57.5558,31.0250,13.4400
1/28/2018,15,402.2583,47.6658,57.8450,31.6833,13.4283
1/28/2018,16,219.5083,48.3408,58.1250,29.6558,13.3133
1/28/2018,17,82.3042,48.6458,58.3517,28.7483,12.9925
1/28/2018,18,5.8628,48.2875,58.7058,36.1425,12.7175
1/28/2018,19,-0.0249,47.6600,58.9850,39.9542,12.6392
1/28/2018,20,-0.0181,47.1083,59.1725,43.2750,12.6133
1/28/2018,21,-0.0199,46.6100,59.2608,47.9458,12.5933
1/28/2018,22,-0.0175,45.9358,59.2742,48.5050,12.5825
1/28/2018,23,-0.0242,45.3675,59.3092,51.3408,12.5667
1/29/2018,0,-0.0236,45.0008,59.2233,54.8392,12.5533
1/29/2018,1,-0.0259,44.5242,59.1142,56.3508,12.5325
1/29/2018,2,-0.0217,43.9367,59.0325,53.1325,12.5175
1/29/2018,3,-0.0222,43.4742,58.9233,56.7375,12.4950
1/29/2018,4,-0.0194,42.9908,58.6950,54.0792,12.4717
1/29/2018,5,-0.0222,42.5542,58.5975,51.9583,12.4467
1/29/2018,6,-0.0133,42.1858,58.5342,54.0692,12.4208
1/29/2018,7,0.2787,41.8050,58.4608,51.9517,12.3967
1/29/2018,8,28.0869,41.4958,58.3867,52.7800,12.4117
1/29/2018,9,119.2225,41.4200,58.2592,51.8925,12.7358
1/29/2018,10,214.2000,41.6150,58.1392,44.5058,13.3258
1/29/2018,11,541.4333,42.5917,58.1383,35.4542,13.4233
1/29/2018,12,584.7250,44.0225,58.0808,31.3733,13.4292
1/29/2018,13,637.7417,45.8933,58.1225,27.5750,13.4300
1/29/2018,14,587.6833,47.8000,58.3292,25.6383,13.4300
1/29/2018,15,455.3667,49.2517,58.4950,24.5525,13.3392
1/29/2018,16,299.6250,50.6375,58.8692,23.5317,13.1758
1/29/2018,17,111.8900,51.4233,59.3242,23.1058,12.9225
1/29/2018,18,3.9980,51.0950,59.7067,28.2292,12.6933
1/29/2018,19,-0.0193,50.4258,60.0175,31.1350,12.6325
1/29/2018,20,-0.0158,49.7067,60.1975,31.4700,12.6100
1/29/2018,21,-0.0234,49.1092,60.3033,34.3908,12.5917
1/29/2018,22,-0.0252,48.5600,60.3333,37.8442,12.5792
1/29/2018,23,-0.0234,47.9992,60.3317,39.2933,12.5617
1/30/2018,0,-0.0253,47.5350,60.3117,41.0558,12.5483
1/30/2018,1,-0.0209,46.9833,60.2367,38.4058,12.5292
1/30/2018,2,-0.0222,46.5350,60.1133,37.8392,12.5100
1/30/2018,3,-0.0190,46.0692,60.0283,38.4575,12.4867
1/30/2018,4,-0.0238,45.6542,59.9000,36.8000,12.4617
1/30/2018,5,-0.0148,45.1217,59.7725,29.2600,12.4342
1/30/2018,6,-0.0183,44.6367,59.6308,20.5775,12.4117
1/30/2018,7,0.0553,44.2742,59.4508,17.4875,12.3925
1/30/2018,8,20.2890,44.1300,59.4217,19.9775,12.4033
1/30/2018,9,92.4342,44.0375,59.4342,23.4033,12.6308
1/30/2018,10,197.8750,44.2750,59.3567,22.8425,13.1725
1/30/2018,11,464.0417,45.4450,59.5492,20.5317,13.4108
1/30/2018,12,495.8250,49.6200,60.9058,18.8458,13.4000
1/30/2018,13,532.7167,55.0300,61.7442,18.3117,13.4000
1/30/2018,14,378.7833,59.9742,62.3550,17.4050,13.3992
1/30/2018,15,355.4750,65.0658,63.0175,16.5808,13.3900
1/30/2018,16,210.8667,67.6558,63.7950,15.1058,13.3408
1/30/2018,17,153.2200,68.2175,64.5333,13.0342,13.1025
1/30/2018,18,5.0505,67.5833,65.3508,14.9725,12.7458
1/30/2018,19,-0.0285,66.9725,65.9558,19.0767,12.6475
1/30/2018,20,-0.0299,65.6958,66.4225,23.5950,12.6250
1/30/2018,21,-0.0272,64.6158,66.6942,27.0450,12.6075
1/30/2018,22,-0.0216,63.8808,66.9750,26.9242,12.5967
1/30/2018,23,-0.0220,62.7800,67.1358,25.9683,12.5833
1/31/2018,0,-0.0208,62.1675,67.2217,22.6017,12.5733
1/31/2018,1,-0.0222,61.5208,67.2508,23.1108,12.5525
1/31/2018,2,-0.0248,61.7767,67.3583,26.0958,12.5375
1/31/2018,3,-0.0199,61.1917,67.3692,23.3408,12.5175
1/31/2018,4,-0.0256,61.5692,67.3733,23.6408,12.4975
1/31/2018,5,-0.0260,61.2217,67.2433,21.3258,12.4733
1/31/2018,6,-0.0266,61.1317,67.2225,23.4475,12.4525
1/31/2018,7,0.0418,61.4208,67.1667,25.0983,12.4283
1/31/2018,8,11.8687,61.9633,67.1583,30.7458,12.4175
1/31/2018,9,153.3533,64.3375,67.2542,30.2900,12.7442
1/31/2018,10,406.8667,65.2933,66.6983,23.2975,13.3000
1/31/2018,11,555.3667,66.1025,65.8967,22.0867,13.2683
1/31/2018,12,615.9417,66.1025,65.8400,21.3017,13.3300
1/31/2018,13,526.8667,66.4325,65.8375,21.1567,13.3300
1/31/2018,14,530.7167,66.5242,65.8975,21.2383,13.3300
1/31/2018,15,368.0500,66.4292,66.0050,22.7025,13.3375
1/31/2018,16,255.8417,66.1925,66.1100,24.1283,13.2692
1/31/2018,17,72.8525,65.7308,66.2425,26.7750,12.8917
1/31/2018,18,4.1657,64.9900,66.4117,31.1033,12.6725
1/31/2018,19,-0.0216,63.9975,66.4042,37.2158,12.6217
1/31/2018,20,-0.0192,62.9292,66.2833,38.1358,12.6042
1/31/2018,21,-0.0162,61.8592,66.1250,36.0942,12.5883
1/31/2018,22,-0.0173,60.7908,65.9433,36.5850,12.5775
1/31/2018,23,-0.0177,59.7358,65.6958,38.2833,12.5633
2/1/2018,0,-0.0186,58.7117,65.4075,35.8375,12.5500
2/1/2018,1,-0.0185,57.9925,65.1033,34.9350,12.5317
2/1/2018,2,-0.0179,57.3625,64.8367,35.7450,12.5158
2/1/2018,3,-0.0187,56.6850,64.6242,37.1300,12.4975
2/1/2018,4,-0.0198,56.0475,64.3742,38.4275,12.4792
2/1/2018,5,-0.0227,55.4708,64.1950,40.5692,12.4542
2/1/2018,6,-0.0243,54.8675,64.0958,47.9850,12.4367
2/1/2018,7,0.0471,54.2542,63.9292,52.0000,12.4125
2/1/2018,8,36.5048,53.7117,63.6983,53.0217,12.4417
2/1/2018,9,252.3167,53.3933,63.4633,48.2758,13.0950
2/1/2018,10,360.0333,53.8500,63.1908,39.4300,13.3500
2/1/2018,11,467.1833,54.2617,62.9675,36.6558,13.3550
2/1/2018,12,570.1167,54.5675,62.8775,33.5942,13.3600
2/1/2018,13,595.6667,55.3967,62.7992,30.3092,13.3600
2/1/2018,14,545.7250,56.0967,62.7375,29.1458,13.3608
2/1/2018,15,426.5333,56.5500,62.8642,28.3233,13.3425
2/1/2018,16,266.5417,56.8608,63.0850,27.4000,13.1958
2/1/2018,17,145.4592,57.0542,63.2458,26.4592,13.0450
2/1/2018,18,8.4523,56.5542,63.3425,30.8950,12.7275
2/1/2018,19,-0.0212,55.9317,63.6692,32.5658,12.6325
2/1/2018,20,-0.0232,55.3342,63.7192,35.5725,12.6092
2/1/2018,21,-0.0219,54.6458,63.5308,37.7450,12.5925
2/1/2018,22,-0.0223,53.9642,63.3708,40.3133,12.5825
2/1/2018,23,-0.0237,53.3475,63.2858,41.4525,12.5692
2/2/2018,0,-0.0196,52.8267,63.0233,43.4925,12.5550
2/2/2018,1,-0.0172,52.4992,62.9392,44.2450,12.5400
2/2/2018,2,-0.0190,52.1150,62.7133,44.4533,12.5250
2/2/2018,3,-0.0194,51.4850,62.5092,44.9958,12.5025
2/2/2018,4,-0.0170,50.9325,62.3317,45.2950,12.4867
2/2/2018,5,-0.0180,50.4550,62.0967,44.4975,12.4642
2/2/2018,6,-0.0203,50.0375,61.9467,44.3567,12.4433
2/2/2018,7,0.1623,49.7425,61.8275,45.4850,12.4208
2/2/2018,8,10.5928,49.4775,61.8725,47.5950,12.4075
2/2/2018,9,211.2600,49.3483,61.9133,44.6917,12.9042
2/2/2018,10,417.1250,50.2800,61.7467,35.8000,13.3600
2/2/2018,11,597.7417,51.3458,61.7850,32.4225,13.3092
2/2/2018,12,611.1750,52.2000,61.6000,29.9625,13.3800
2/2/2018,13,250.8000,53.0267,61.7675,31.2333,13.2250
2/2/2018,14,84.3033,53.0417,61.9375,36.3883,12.9550
2/2/2018,15,80.3858,52.9167,62.1058,38.1992,12.8333
2/2/2018,16,192.3667,52.8233,62.1458,36.5100,12.8550
2/2/2018,17,63.5517,52.9025,62.3000,34.8767,12.8417
2/2/2018,18,3.8093,52.7650,62.5158,40.1917,12.6442
2/2/2018,19,-0.0192,52.4492,62.6608,44.5667,12.6058
2/2/2018,20,-0.0134,51.9933,62.6392,49.0292,12.5892
2/2/2018,21,-0.0215,51.5042,62.4175,48.7075,12.5708
2/2/2018,22,-0.0214,51.2325,62.2408,48.7567,12.5525
